319.58,0.01,0.01,319.58,0.01,0.01,319.58,0.01,0.01
320.18,0.01,0.01,320.18,0.01,0.01,320.18,0.01,0.01
320.78,0.01,0.01,320.78,0.01,0.01,320.78,0.01,0.01
321.37,0.01,0.01,321.37,0.01,0.01,321.37,0.01,0.01
321.97,0.01,0.01,321.97,0.01,0.01,321.97,0.01,0.01
322.57,0.01,0.01,322.57,0.01,0.01,322.57,0.01,0.01
323.17,0.01,0.01,323.17,0.02,0.02,323.17,0.01,0.01
323.77,0.01,0.01,323.77,0.01,0.01,323.77,0.01,0.01
324.37,0.01,0.01,324.37,0.01,0.01,324.37,0.01,0.01
324.97,0.01,0.01,324.97,0.01,0.01,324.97,0.01,0.01
325.57,0.01,0.01,325.57,0.01,0.01,325.57,0.01,0.01
326.16,0.01,0.01,326.16,0.01,0.01,326.16,0.01,0.01
326.76,0.01,0.01,326.76,0.01,0.01,326.76,0.01,0.01
327.36,0.01,0.01,327.36,0.01,0.01,327.36,0.01,0.01
327.96,0.01,0.01,327.96,0.01,0.01,327.96,0.01,0.01
328.56,0.01,0.01,328.56,0.01,0.01,328.56,0.01,0.01
329.16,0.01,0.01,329.16,0.01,0.01,329.16,0.01,0.01
329.76,0.01,0.01,329.76,0.01,0.01,329.76,0.01,0.01
330.35,0.01,0.01,330.35,0.01,0.01,330.35,0.01,0.01
330.95,0.01,0.01,330.95,0.01,0.01,330.95,0.01,0.01
331.55,0.01,0.01,331.55,0.01,0.01,331.55,0.01,0.01
332.15,0.01,0.01,332.15,0.01,0.01,332.15,0.01,0.01
332.75,0.01,0.01,332.75,0.01,0.01,332.75,0.01,0.01
333.35,0.01,0.01,333.35,0.01,0.01,333.35,0.01,0.01
333.95,0.01,0.01,333.95,0.01,0.01,333.95,0.01,0.01
334.54,0.01,0.01,334.54,0.01,0.01,334.54,0.01,0.01
335.14,0.01,0.01,335.14,0.01,0.01,335.14,0.01,0.01
335.74,0.01,0.01,335.74,0.01,0.01,335.74,0.01,0.01
336.34,0.01,0.01,336.34,0.01,0.01,336.34,0.01,0.01
336.94,0.01,0.01,336.94,0.01,0.01,336.94,0.01,0.01
337.53,0.01,0.01,337.53,0.01,0.01,337.53,0.01,0.01
338.13,0.01,0.01,338.13,0.01,0.01,338.13,0.01,0.01
338.73,0.01,0.01,338.73,0.01,0.01,338.73,0.01,0.01
339.33,0.01,0.01,339.33,0.01,0.01,339.33,0.01,0.01
339.93,0.01,0.01,339.93,0.01,0.01,339.93,0.01,0.01
340.53,0.01,0.01,340.53,0.01,0.01,340.53,0.01,0.01
341.12,0.01,0.01,341.12,0.01,0.01,341.12,0.01,0.01
341.72,0.01,0.01,341.72,0.01,0.01,341.72,0.01,0.01
342.32,0.01,0.01,342.32,0.01,0.01,342.32,0.01,0.01
342.92,0.01,0.01,342.92,0.01,0.01,342.92,0.01,0.01
343.51,0.01,0.01,343.51,0.01,0.01,343.51,0.01,0.01
344.11,0.01,0.01,344.11,0.01,0.01,344.11,0.01,0.01
344.71,0.01,0.01,344.71,0.01,0.01,344.71,0.01,0.01
345.31,0.01,0.01,345.31,0.01,0.01,345.31,0.01,0.01
345.91,0.01,0.01,345.91,0.01,0.01,345.91,0.01,0.01
346.5,0.01,0.01,346.5,0.01,0.01,346.5,0.01,0.01
347.1,0.01,0.01,347.1,0.01,0.01,347.1,0.01,0.01
347.7,0.01,0.01,347.7,0.01,0.01,347.7,0.01,0.01
348.3,0.01,0.01,348.3,0.01,0.01,348.3,0.01,0.01
348.89,0.01,0.01,348.89,0.01,0.01,348.89,0.01,0.01
349.49,0.01,0.01,349.49,0.01,0.01,349.49,0.01,0.01
350.09,0.01,0.01,350.09,0.01,0.01,350.09,0.01,0.01
350.69,0.01,0.01,350.69,0.01,0.01,350.69,0.01,0.01
351.28,0.01,0.01,351.28,0.01,0.01,351.28,0.01,0.01
351.88,0.01,0.01,351.88,0.01,0.01,351.88,0.01,0.01
352.48,0.01,0.01,352.48,0.01,0.01,352.48,0.01,0.01
353.08,0.01,0.01,353.08,0.01,0.01,353.08,0.01,0.01
